2000,0,100000,0,,,,,,,,,,,,,,
2025,0,100000,0,,,,,,,,,,,,,,
2025,0,100000,0,,,,,,,,,,,,,,
2025,0,100000,0,,,,,,,,,,,,,,
2025,0,100000,0,,,,,,,,,,,,,,
2025,0,100000,0,,,,,,,,,,,,,,
2025,0,100000,0,,,,,,,,,,,,,,
2025,0,100000,0,,,,,,,,,,,,,,
2025,0,100000,0,,,,,,,,,,,,,,
2025,0,100000,0,,,,,,,,,,,,,,
2025,0,100000,0,,,,,,,,,,,,,,
NEW_TRIAL, 19:49:35 ,,,,,,,,,,,,,,,,
 Arrival Rate, total number of Delay above 20ms, Total Packets Processed, Percentage of Packets w Delay > 20ms ,,,,,,,,,,,,,,
2000,0,100000,0,,,,,,,,,,,,,,
2000,0,100000,0,,,,,,,,,,,,,,
2000,0,100000,0,,,,,,,,,,,,,,
2000,0,100000,0,,,,,,,,,,,,,,
2000,0,100000,0,,,,,,,,,,,,,,
2000,0,100000,0,,,,,,,,,,,,,,
2000,0,100000,0,,,,,,,,,,,,,,
2000,0,100000,0,,,,,,,,,,,,,,
2000,0,100000,0,,,,,,,,,,,,,,
2000,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2200,0,100000,0,,,,,,,,,,,,,,
2200,0,100000,0,,,,,,,,,,,,,,
2200,0,100000,0,,,,,,,,,,,,,,
2200,0,100000,0,,,,,,,,,,,,,,
2200,0,100000,0,,,,,,,,,,,,,,
2200,0,100000,0,,,,,,,,,,,,,,
2200,0,100000,0,,,,,,,,,,,,,,
2200,0,100000,0,,,,,,,,,,,,,,
2200,0,100000,0,,,,,,,,,,,,,,
2200,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
NEW_TRIAL, 19:51:31 ,,,,,,,,,,,,,,,,
 Arrival Rate, total number of Delay above 20ms, Total Packets Processed, Percentage of Packets w Delay > 20ms ,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2100,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2400,0,100000,0,,,,,,,,,,,,,,
2700,0,100000,0,,,,,,,,,,,,,,
2700,0,100000,0,,,,,,,,,,,,,,
2700,0,100000,0,,,,,,,,,,,,,,
2700,0,100000,0,,,,,,,,,,,,,,
2700,0,100000,0,,,,,,,,,,,,,,
2700,0,100000,0,,,,,,,,,,,,,,
2700,0,100000,0,,,,,,,,,,,,,,
2700,0,100000,0,,,,,,,,,,,,,,
2700,0,100000,0,,,,,,,,,,,,,,
2700,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3300,0,100000,0,,,,,,,,,,,,,,
3300,0,100000,0,,,,,,,,,,,,,,
3300,0,100000,0,,,,,,,,,,,,,,
3300,0,100000,0,,,,,,,,,,,,,,
3300,0,100000,0,,,,,,,,,,,,,,
3300,0,100000,0,,,,,,,,,,,,,,
3300,0,100000,0,,,,,,,,,,,,,,
3300,0,100000,0,,,,,,,,,,,,,,
3300,0,100000,0,,,,,,,,,,,,,,
3300,0,100000,0,,,,,,,,,,,,,,
NEW_TRIAL, 19:52:49 ,,,,,,,,,,,,,,,,
 Arrival Rate, total number of Delay above 20ms, Total Packets Processed, Percentage of Packets w Delay > 20ms ,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
3000,0,100000,0,,,,,,,,,,,,,,
4000,72003,100000,0.72003,,,,,,,,,,,,,,
4000,77094,100000,0.77094,,,,,,,,,,,,,,
4000,92993,100000,0.92993,,,,,,,,,,,,,,
4000,82391,100000,0.82391,,,,,,,,,,,,,,
4000,82341,100000,0.82341,,,,,,,,,,,,,,
4000,30071,100000,0.30071,,,,,,,,,,,,,,
4000,88560,100000,0.8856,,,,,,,,,,,,,,
4000,70942,100000,0.70942,,,,,,,,,,,,,,
4000,47415,100000,0.47415,,,,,,,,,,,,,,
4000,80557,100000,0.80557,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
NEW_TRIAL, 19:57:39 ,,,,,,,,,,,,,,,,
 Arrival Rate, total number of Delay above 20ms, Total Packets Processed, Percentage of Packets w Delay > 20ms ,,,,,,,,,,,,,,
NEW_TRIAL, 20:00:52 ,,,,,,,,,,,,,,,,
 Arrival Rate, total number of Delay above 20ms, Total Packets Processed, Percentage of Packets w Delay > 20ms ,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4250,0,10000000,0,,,,,,,,,,,,,,
NEW_TRIAL, 20:00:59 ,,,,,,,,,,,,,,,,
 Arrival Rate, total number of Delay above 20ms, Total Packets Processed, Percentage of Packets w Delay > 20ms ,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3500,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3750,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3875,0,10000000,0,,,,,,,,,,,,,,
3875,0,10000000,0,,,,,,,,,,,,,,
3875,0,10000000,0,,,,,,,,,,,,,,
3875,0,10000000,0,,,,,,,,,,,,,,
3875,0,10000000,0,,,,,,,,,,,,,,
3875,0,10000000,0,,,,,,,,,,,,,,
3875,0,10000000,0,,,,,,,,,,,,,,
3875,0,10000000,0,,,,,,,,,,,,,,
3875,0,10000000,0,,,,,,,,,,,,,,
3875,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
NEW_TRIAL, 20:05:05 ,,,,,,,,,,,,,,,,
 Arrival Rate, total number of Delay above 20ms, Total Packets Processed, Percentage of Packets w Delay > 20ms ,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
NEW_TRIAL, 20:12:17 ,,,,,,,,,,,,,,,,
 Arrival Rate, total number of Delay above 20ms, Total Packets Processed, Percentage of Packets w Delay > 20ms ,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3800,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3850,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3925,0,10000000,0,,,,,,,,,,,,,,
3925,0,10000000,0,,,,,,,,,,,,,,
3925,0,10000000,0,,,,,,,,,,,,,,
3925,0,10000000,0,,,,,,,,,,,,,,
3925,0,10000000,0,,,,,,,,,,,,,,
3925,0,10000000,0,,,,,,,,,,,,,,
3925,0,10000000,0,,,,,,,,,,,,,,
3925,0,10000000,0,,,,,,,,,,,,,,
3925,0,10000000,0,,,,,,,,,,,,,,
3925,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
NEW_TRIAL, 20:13:37 ,,,,,,,,,,,,,,,,
 Arrival Rate, total number of Delay above 20ms, Total Packets Processed, Percentage of Packets w Delay > 20ms ,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3975,0,10000000,0,,,,,,,,,,,,,,
3980,0,10000000,0,,,,,,,,,,,,,,
3980,0,10000000,0,,,,,,,,,,,,,,
3980,0,10000000,0,,,,,,,,,,,,,,
3980,0,10000000,0,,,,,,,,,,,,,,
3980,0,10000000,0,,,,,,,,,,,,,,
3980,0,10000000,0,,,,,,,,,,,,,,
3980,0,10000000,0,,,,,,,,,,,,,,
3980,0,10000000,0,,,,,,,,,,,,,,
3980,0,10000000,0,,,,,,,,,,,,,,
3980,0,10000000,0,,,,,,,,,,,,,,
3985,0,10000000,0,,,,,,,,,,,,,,
3985,0,10000000,0,,,,,,,,,,,,,,
3985,0,10000000,0,,,,,,,,,,,,,,
3985,0,10000000,0,,,,,,,,,,,,,,
3985,0,10000000,0,,,,,,,,,,,,,,
3985,0,10000000,0,,,,,,,,,,,,,,
3985,0,10000000,0,,,,,,,,,,,,,,
3985,0,10000000,0,,,,,,,,,,,,,,
3985,0,10000000,0,,,,,,,,,,,,,,
3985,0,10000000,0,,,,,,,,,,,,,,
3990,0,10000000,0,,,,,,,,,,,,,,
3990,0,10000000,0,,,,,,,,,,,,,,
3990,0,10000000,0,,,,,,,,,,,,,,
3990,0,10000000,0,,,,,,,,,,,,,,
3990,0,10000000,0,,,,,,,,,,,,,,
3990,0,10000000,0,,,,,,,,,,,,,,
3990,0,10000000,0,,,,,,,,,,,,,,
3990,0,10000000,0,,,,,,,,,,,,,,
3990,0,10000000,0,,,,,,,,,,,,,,
3990,0,10000000,0,,,,,,,,,,,,,,
3995,0,10000000,0,,,,,,,,,,,,,,
3995,0,10000000,0,,,,,,,,,,,,,,
3995,0,10000000,0,,,,,,,,,,,,,,
3995,0,10000000,0,,,,,,,,,,,,,,
3995,0,10000000,0,,,,,,,,,,,,,,
3995,0,10000000,0,,,,,,,,,,,,,,
3995,0,10000000,0,,,,,,,,,,,,,,
3995,0,10000000,0,,,,,,,,,,,,,,
3995,0,10000000,0,,,,,,,,,,,,,,
3995,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
4000,0,10000000,0,,,,,,,,,,,,,,
NEW_TRIAL, 20:24:10 ,,,,,,,,,,,,,,,,
 Arrival Rate, total number of Delay above 20ms, Total Packets Processed, Percentage of Packets w Delay > 20ms ,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
2000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3000,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3900,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
3950,0,10000000,0,,,,,,,,,,,,,,
